activo_id,patente,marca,modelo,anio_fabricacion,fecha_alta_flota,tipo_vehiculo,motor_tipo,estado_actual,odometro_km,horometro_h,created_at,updated_at
ACE-1060,FMKS63,Iveco,Tector,2016,2016-08-11,camion distribucion,NEF 6,Activo,1181200.0,19671.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1061,YXYR84,Freightliner,M2 112,2024,2024-10-12,camion vocacional,Cummins ISL,Activo,153900.0,3022.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1062,HYJL13,Scania,R440,2015,2016-02-25,camion larga distancia,DC13,Activo,334800.0,17846.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1063,PLGZ00,Freightliner,M2 106,2018,2018-07-31,camion distribucion,Cummins ISL,Activo,316300.0,10436.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1064,BGPT67,MAN,TGM,2017,2017-02-02,camion distribucion,D08,Activo,414200.0,27651.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1065,GHHB62,Volvo,FMX,2015,2016-08-21,camion construcción,D13,Activo,435300.0,16317.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1066,HHSW90,Isuzu,FRR,2020,2020-11-01,camion distribucion,4HK1,Activo,406100.0,12434.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1067,ZLHR55,Freightliner,M2 106,2016,2016-07-29,camion distribucion,Cummins ISL,Activo,268000.0,12553.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1068,FPYR45,Isuzu,FRR,2019,2019-04-13,camion distribucion,4HK1,Activo,321800.0,8062.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1069,LLNJ15,Hino,GH,2018,2019-04-29,camion distribucion,J08E,Activo,320800.0,14899.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1070,JLLS93,Iveco,Tector,2019,2019-11-11,camion distribucion,NEF 6,Activo,486700.0,16776.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1071,JTHM39,Mercedes,Axor,2025,2025-01-26,camion carga pesada,OM457,Activo,44800.0,1862.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1072,DGRF66,MAN,TGL,2017,2017-09-19,camion distribucion,D08,Activo,247000.0,9804.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1073,FNMR67,International,HV Series,2020,2022-03-09,camion vocacional,International A26,Activo,162700.0,8012.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1074,KNVD54,Hino,500,2024,2024-09-18,camion distribucion,J08E,Activo,67200.0,6352.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1075,JXSM23,Volkswagen,Constellation 24.280,2016,2017-12-02,camion distribucion,MAN D08,Activo,416100.0,11880.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1076,MBRX82,Volvo,VM,2025,2025-02-21,camion distribucion,D8,Activo,155600.0,2612.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1077,ZLTS67,Scania,R440,2019,2020-10-13,camion larga distancia,DC13,Activo,449600.0,7071.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1078,WDXG73,Freightliner,Cascadia,2017,2018-04-16,camion larga distancia,Detroit DD15,Activo,509700.0,14151.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1079,BPMX74,Volvo,FH,2022,2023-03-26,camion larga distancia,D13,Activo,185600.0,4733.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1080,LVXJ11,Mercedes,Axor,2023,2023-02-14,camion carga pesada,OM457,Activo,199400.0,5956.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1081,PSHC79,Isuzu,FVR,2022,2022-11-14,camion distribucion,6HK1,Activo,127000.0,13212.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1082,JPLY60,Ford,Cargo 1933,2023,2023-09-06,camion carga pesada,Cummins ISL,Activo,318500.0,5762.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1083,FCXH88,Iveco,Stralis,2026,2026-02-04,camion larga distancia,Cursor 13,Activo,18300.0,635.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1084,TVGK83,Scania,G410,2019,2019-11-28,camion carga pesada,DC13,Activo,240900.0,8756.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1085,BNFF01,Ford,Cargo 2632,2020,2020-06-11,camion carga pesada,Cummins ISL,Activo,615300.0,13501.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1086,GHTJ49,Kenworth,T880,2019,2019-09-27,camion vocacional pesado,PACCAR MX-13,Activo,311100.0,41379.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1087,DXNB05,Volvo,FH,2019,2021-09-14,camion larga distancia,D13,Activo,344800.0,9588.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1088,TDRC96,Scania,G410,2016,2016-10-28,camion carga pesada,DC13,Activo,878400.0,14063.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1089,WDKP49,Volkswagen,Meteor 29.520,2024,2025-03-29,camion larga distancia,MAN D26,Activo,57000.0,1871.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1090,SFWV65,Volvo,FH,2015,2016-11-20,camion larga distancia,D13,Activo,293100.0,12352.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1091,TSLS90,Kenworth,T370,2018,2018-04-09,camion vocacional,PACCAR PX-9,Activo,132300.0,12653.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1092,WBTN03,Volvo,FMX,2022,2023-08-29,camion construcción,D13,Activo,127400.0,4909.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1093,MSSY49,Hino,500,2022,2024-10-29,camion distribucion,J08E,Activo,93500.0,2568.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1094,XYNX72,Volvo,FH,2020,2021-05-20,camion larga distancia,D13,Activo,136800.0,5819.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1095,HXSR79,Volvo,FH16,2017,2018-09-06,camion extra pesado,D16,Activo,472300.0,15492.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1096,SZVL08,Volvo,FMX,2022,2022-02-08,camion construcción,D13,Activo,188500.0,5085.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1097,DDLM87,Mercedes,Actros,2026,2026-02-16,camion larga distancia,OM471,Activo,20400.0,729.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1098,FLJP32,Kenworth,T370,2025,2025-06-11,camion vocacional,PACCAR PX-9,Activo,39800.0,1292.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1099,BZPW48,Mercedes,Atego,2015,2015-04-02,camion distribucion,OM924,Activo,221700.0,8567.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1100,JTDM68,Kenworth,T880,2023,2023-05-06,camion vocacional pesado,PACCAR MX-13,Activo,73300.0,4027.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1101,LWPL67,Volvo,FH16,2026,2026-04-22,camion extra pesado,D16,Activo,13900.0,222.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1102,KJDC02,Ford,Cargo 1933,2024,2024-07-14,camion carga pesada,Cummins ISL,Activo,49800.0,2733.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1103,YKBH04,Isuzu,NPR,2020,2020-12-17,camion distribucion,4HK1,Activo,104400.0,4377.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1104,RVHC22,International,HV Series,2022,2022-01-11,camion vocacional,Cummins L9,Activo,366500.0,7379.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1105,JWYF96,Mercedes,Actros,2025,2025-02-08,camion larga distancia,OM471,Activo,92500.0,2629.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1106,ZWPL87,Isuzu,FVR,2016,2016-07-05,camion distribucion,6HK1,Activo,965500.0,15121.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1107,LJCK75,Scania,R450,2016,2018-07-27,camion larga distancia,DC13,Activo,739500.0,15520.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1108,YZGW07,Kenworth,T680,2018,2019-02-28,camion larga distancia,Cummins X15,Activo,216000.0,13826.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1109,THMK45,MAN,TGM,2022,2024-03-12,camion distribucion,D08,Activo,73200.0,4793.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1110,WLJC62,MAN,TGS,2017,2017-12-27,camion vocacional,D26,Activo,416800.0,10369.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1111,FNBR02,Volvo,FH,2024,2024-01-27,camion larga distancia,D13,Activo,47800.0,1893.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1112,RYBH15,Ford,Cargo 1723,2023,2023-06-16,camion carga mediana,Cummins ISB,Activo,109200.0,4248.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1113,XVYL15,Mercedes,Axor,2021,2021-07-04,camion carga pesada,OM457,Activo,212800.0,5761.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1114,CGDP73,Freightliner,M2 112,2015,2016-11-30,camion vocacional,Detroit DD13,Activo,740300.0,13662.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1115,FZNK84,MAN,TGX,2022,2022-07-26,camion larga distancia,D26,Activo,148600.0,3369.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1116,SHGY65,Volvo,FH16,2016,2016-05-22,camion extra pesado,D13,Activo,275000.0,11696.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1117,BXHH51,Freightliner,M2 106,2026,2026-02-25,camion distribucion,Cummins ISB,Activo,15100.0,892.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1118,NPBB91,Mercedes,Axor,2024,2025-03-12,camion carga pesada,OM457,Activo,72400.0,1885.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1119,LNDB17,Kenworth,T680,2015,2015-08-30,camion larga distancia,PACCAR MX-13,Activo,302500.0,11225.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1120,YYTY85,Freightliner,M2 112,2017,2017-07-13,camion vocacional,Cummins ISL,Activo,838000.0,13655.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1121,WPYD72,Freightliner,M2 112,2023,2023-07-29,camion vocacional,Cummins ISL,Activo,133300.0,4813.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1122,NHMK46,Isuzu,FVR,2026,2026-01-27,camion distribucion,6HK1,Activo,27300.0,816.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1123,SMCW88,Hino,700,2015,2016-10-30,camion carga pesada,E13C,Activo,160000.0,13380.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1124,XYLJ95,Ford,Cargo 1933,2026,2026-03-15,camion carga pesada,Cummins ISL,Activo,14200.0,487.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1125,YKVH17,Hino,FM,2023,2023-12-25,camion carga pesada,A09C,Activo,71000.0,4318.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1126,NCLP13,Mercedes,Actros,2021,2023-12-31,camion larga distancia,OM471,Activo,166600.0,2767.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1127,PRMB24,International,WorkStar,2015,2015-01-24,camion vocacional,MaxxForce 13,Activo,538600.0,30382.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1128,ZXLF98,Scania,G410,2023,2023-04-27,camion carga pesada,DC13,Activo,102700.0,3002.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1129,HNFK84,Scania,R440,2021,2021-03-29,camion larga distancia,DC13,Activo,702600.0,12557.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1130,FCKH95,Freightliner,Cascadia,2015,2015-07-04,camion larga distancia,Detroit DD13,Activo,678600.0,24382.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1131,GSFP04,Freightliner,Cascadia,2020,2020-07-21,camion larga distancia,Detroit DD13,Activo,549700.0,10904.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1132,NPBN71,Volkswagen,Constellation 17.280,2015,2015-10-15,camion distribucion,MAN D08,Activo,1394000.0,27316.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1133,ZBXL52,Isuzu,CYZ,2023,2023-05-03,camion carga pesada,6UZ1,Activo,108500.0,5226.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1134,WLSF87,Isuzu,NPR,2019,2020-10-24,camion distribucion,4HK1,Activo,664600.0,11581.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1135,KCFD99,Freightliner,M2 112,2025,2026-01-30,camion vocacional,Cummins ISL,Activo,11500.0,509.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1136,TPBH90,Hino,FM,2023,2023-10-18,camion carga pesada,A09C,Activo,99100.0,10760.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1137,ZBZS83,Kenworth,T370,2019,2019-05-02,camion vocacional,PACCAR PX-9,Activo,210200.0,10389.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1138,NZNL69,Volvo,VM,2020,2022-12-24,camion distribucion,D8,Activo,119000.0,5903.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1139,ZHNT20,Freightliner,M2 112,2026,2026-05-20,camion vocacional,Detroit DD13,de baja,2500.0,117.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1140,KPDR32,Freightliner,M2 112,2026,2026-03-18,camion vocacional,Detroit DD13,Activo,20000.0,409.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1141,BFCY98,Volvo,FH,2023,2023-02-06,camion larga distancia,D13,Activo,66500.0,3468.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1142,CLLF35,Iveco,Stralis,2022,2022-09-21,camion larga distancia,Cursor 10,Activo,358900.0,5743.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1143,RHWK47,Iveco,S-Way,2026,2026-01-22,camion larga distancia,Cursor 13,Activo,17800.0,1155.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1144,JZWN00,MAN,TGM,2017,2017-02-07,camion distribucion,D08,Activo,434900.0,24666.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1145,NBGM90,Isuzu,CYZ,2018,2019-07-14,camion carga pesada,6UZ1,Activo,258800.0,12424.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1146,SVNG06,Freightliner,Cascadia,2024,2024-04-21,camion larga distancia,Detroit DD13,Activo,192400.0,4297.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1147,VXYR35,International,WorkStar,2026,2026-02-11,camion vocacional,MaxxForce 13,Activo,8500.0,574.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1148,PTSY76,Kenworth,T880,2015,2015-08-28,camion vocacional pesado,PACCAR MX-13,Activo,898300.0,25106.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1149,BFVF84,Isuzu,NPR,2017,2018-11-20,camion distribucion,4HK1,Activo,324800.0,8911.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1150,JGYR87,Iveco,Tector,2016,2016-10-14,camion distribucion,NEF 6,Activo,331600.0,14609.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1151,WRNJ64,Mercedes,Atego,2024,2024-01-08,camion distribucion,OM924,Activo,156300.0,5210.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1152,TJGM30,MAN,TGX,2025,2025-06-18,camion larga distancia,D38,Activo,21000.0,1326.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1153,YSCT22,Volkswagen,Delivery 11.180,2023,2023-03-12,camion distribucion,Cummins ISF 3.8,Activo,136000.0,8842.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1154,RBTD36,Scania,P360,2017,2017-01-19,camion distribucion,DC13,Activo,596100.0,15701.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1155,VWWG28,Mercedes,Arocs,2026,2026-01-19,camion construcción,OM471,Activo,31800.0,572.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1156,TNCZ64,Volvo,VM,2016,2017-11-20,camion distribucion,D8,Activo,478400.0,18561.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1157,XTST26,Iveco,S-Way,2018,2018-11-18,camion larga distancia,Cursor 13,Activo,691500.0,12004.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1158,BVGH56,Mercedes,Axor,2018,2020-11-07,camion carga pesada,OM457,Activo,290300.0,10600.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1159,SYYH03,Volkswagen,Constellation 31.280,2017,2017-03-28,camion vocacional,MAN D08,Activo,186600.0,7712.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1160,XHVH03,International,WorkStar,2019,2020-10-05,camion vocacional,MaxxForce 13,Activo,170300.0,7414.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1161,CXYR05,Mercedes,Actros,2015,2015-03-03,camion larga distancia,OM457,Activo,1132200.0,21919.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1162,DCWS80,Volkswagen,Constellation 24.280,2017,2018-02-14,camion distribucion,MAN D08,Activo,581800.0,14957.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1163,VWWP06,Scania,S500,2024,2024-05-29,camion larga distancia,DC13,Activo,168800.0,3530.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1164,TMMZ41,Freightliner,Cascadia,2024,2024-05-12,camion larga distancia,Detroit DD13,Activo,211500.0,3322.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1165,CZFY53,Hino,700,2019,2019-12-20,camion carga pesada,E13C,Activo,452600.0,9662.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1166,WFSW07,Volkswagen,Delivery 11.180,2016,2017-11-03,camion distribucion,Cummins ISF 3.8,Activo,355600.0,18489.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1167,HWGW86,MAN,TGS,2020,2020-08-10,camion vocacional,D20,Activo,429800.0,11822.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1168,YRVK43,MAN,TGX,2016,2017-06-01,camion larga distancia,D26,Activo,950100.0,15096.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1169,MCLJ48,Kenworth,T370,2018,2018-11-25,camion vocacional,PACCAR PX-9,Activo,470200.0,7981.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1170,BNNX09,Ford,Cargo 2632,2018,2018-01-23,camion carga pesada,Cummins ISL,Activo,191100.0,11701.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1171,PHCY48,Volkswagen,Constellation 25.360,2015,2015-10-08,camion carga pesada,MAN D08,Activo,495800.0,14190.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1172,PHTC03,Mercedes,Arocs,2019,2019-06-21,camion construcción,OM471,Activo,646200.0,11284.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1173,NSCS51,Volvo,FH,2023,2023-03-04,camion larga distancia,D13,Activo,71500.0,4509.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1174,WSFG07,International,HV Series,2015,2016-10-02,camion vocacional,Cummins L9,Activo,790000.0,17219.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1175,HTBS30,Freightliner,M2 112,2019,2019-01-28,camion vocacional,Detroit DD13,Activo,384700.0,9706.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1176,VFYG73,Hino,GH,2019,2020-11-08,camion distribucion,J08E,Activo,269700.0,6818.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1177,ZYHT30,Kenworth,T680,2026,2026-03-20,camion larga distancia,Cummins X15,Activo,9300.0,566.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1178,TXSP85,Mercedes,Arocs,2021,2021-03-27,camion construcción,OM471,Activo,476500.0,10322.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1179,FMCK78,Mercedes,Axor,2026,2026-05-04,camion carga pesada,OM457,Activo,5600.0,184.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1180,DKFG81,MAN,TGL,2024,2024-06-27,camion distribucion,D08,Activo,31100.0,1586.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1181,SYSR82,Kenworth,T370,2018,2019-09-16,camion vocacional,PACCAR PX-9,Activo,213400.0,10404.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1182,GGXM85,Ford,Cargo 1933,2023,2024-02-24,camion carga pesada,Cummins ISL,Activo,167100.0,4970.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1183,WSWY10,Freightliner,Cascadia,2016,2016-03-07,camion larga distancia,Detroit DD15,Activo,321100.0,12874.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1184,CSSG49,Volvo,FM,2020,2020-07-22,camion carga pesada,D11,Activo,213300.0,7257.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1185,ZGGY35,Iveco,S-Way,2023,2023-05-06,camion larga distancia,Cursor 13,Activo,166400.0,13119.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1186,SMXY81,Volvo,FMX,2025,2025-04-13,camion construcción,D13,Activo,125500.0,1940.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1187,SDXV59,Volkswagen,Delivery 9.170,2022,2022-04-29,camion distribucion,Cummins ISF 3.8,Activo,289600.0,5467.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1188,XRBL20,Ford,Cargo 1723,2021,2021-12-31,camion carga mediana,Cummins ISB,Activo,216300.0,7294.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1189,SFHH45,Mercedes,Axor,2021,2021-08-20,camion carga pesada,OM457,Activo,369800.0,7622.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1190,WYHC95,Hino,FM,2018,2019-05-22,camion carga pesada,A09C,Activo,273000.0,6760.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1191,DWRY33,Volvo,VM,2016,2016-04-15,camion distribucion,D8,Activo,453100.0,13143.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1192,NRSV09,Freightliner,Cascadia,2015,2016-11-23,camion larga distancia,Detroit DD15,Activo,228800.0,12552.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1193,MJFC26,Isuzu,FVR,2016,2016-07-14,camion distribucion,6HK1,Activo,561900.0,18018.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-1194,PRGB95,Volvo,FH16,2015,2016-07-06,camion extra pesado,D13,Activo,418100.0,14790.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
