sku,descripcion,stock_actual,lead_time_dias,criticidad,costo_unitario_clp,cobertura_dias,fecha_calculo,sistema,cantidad_promedio_por_intervencion,n_intervenciones_proximas,stock_requerido,brecha
REP-0280,Radiador de agua para bus,4.0,4,alta,145000.0,,2026-06-17 22:28:25.600039,sistema de enfriamiento,4.0,1,4.0,0.0
REP-0296,Refrigerante listo para usar para van,33.0,2,media,12000.0,,2026-06-17 22:28:26.980500,sistema de enfriamiento,10.222222222222221,1,10.222222222222221,22.77777777777778
REP-0302,Tapa de radiador para auto liviano,160.0,2,media,6000.0,,2026-06-17 22:28:28.341013,sistema de enfriamiento,4.4,1,4.4,155.6
REP-0303,Tapa de radiador para bus,160.0,2,media,13000.0,,2026-06-17 22:28:29.707248,sistema de enfriamiento,5.333333333333333,1,5.333333333333333,154.66666666666666
REP-0304,Tapa de radiador para camioneta,160.0,2,media,7500.0,,2026-06-17 22:28:31.067539,sistema de enfriamiento,6.0,1,6.0,154.0
REP-0305,Tapa de radiador para camión liviano,160.0,2,media,11000.0,,2026-06-17 22:28:32.440362,sistema de enfriamiento,4.666666666666667,1,4.666666666666667,155.33333333333334
REP-0306,Tapa de radiador para camión pesado,160.0,2,media,18000.0,,2026-06-17 22:28:33.830151,sistema de enfriamiento,4.0,1,4.0,156.0
REP-0307,Tapa de radiador para van,160.0,2,media,8000.0,,2026-06-17 22:28:35.238574,sistema de enfriamiento,4.5,1,4.5,155.5
REP-0308,Termostato para auto liviano,33.0,3,alta,12000.0,,2026-06-17 22:28:36.592227,sistema de enfriamiento,4.8,1,4.8,28.2
REP-0309,Termostato para bus,33.0,3,alta,26000.0,,2026-06-17 22:28:37.966887,sistema de enfriamiento,4.857142857142857,1,4.857142857142857,28.142857142857142
REP-0310,Termostato para camioneta,33.0,3,alta,15000.0,,2026-06-17 22:28:39.355144,sistema de enfriamiento,5.714285714285714,1,5.714285714285714,27.285714285714285
REP-0311,Termostato para camión liviano,33.0,3,alta,22000.0,,2026-06-17 22:28:40.749749,sistema de enfriamiento,5.333333333333333,1,5.333333333333333,27.666666666666668
REP-0312,Termostato para camión pesado,33.0,3,alta,36000.0,,2026-06-17 22:28:42.104923,sistema de enfriamiento,6.0,1,6.0,27.0
REP-0313,Termostato para van,33.0,3,alta,16000.0,,2026-06-17 22:28:43.465955,sistema de enfriamiento,5.142857142857143,1,5.142857142857143,27.857142857142858
REP-0314,Aceite ATF para transmisión automática para auto liviano,5.0,2,media,22000.0,,2026-06-17 22:28:45.838374,transmisión,13.08108108108108,0,0.0,5.0
REP-0315,Aceite ATF para transmisión automática para bus,5.0,2,media,48000.0,,2026-06-17 22:28:47.213157,transmisión,12.0,0,0.0,5.0
REP-0316,Aceite ATF para transmisión automática para camioneta,15.0,2,media,28000.0,,2026-06-17 22:28:48.604502,transmisión,13.44,0,0.0,15.0
REP-0317,Aceite ATF para transmisión automática para camión liviano,15.0,2,media,40000.0,,2026-06-17 22:28:50.036762,transmisión,13.666666666666666,0,0.0,15.0
REP-0329,Cilindro esclavo de embrague para camión liviano,5.0,4,alta,54000.0,,2026-06-17 22:28:51.418064,transmisión,5.0,0,0.0,5.0
REP-0330,Cilindro esclavo de embrague para camión pesado,5.0,4,alta,90000.0,,2026-06-17 22:28:52.814621,transmisión,4.0,0,0.0,5.0
REP-0331,Cilindro esclavo de embrague para van,5.0,4,alta,40000.0,,2026-06-17 22:28:54.172979,transmisión,4.0,0,0.0,5.0
REP-0332,Cilindro maestro de embrague para auto liviano,5.0,4,alta,35000.0,,2026-06-17 22:28:55.533617,transmisión,4.444444444444445,0,0.0,5.0
REP-0333,Cilindro maestro de embrague para bus,5.0,4,alta,77000.0,,2026-06-17 22:28:56.883740,transmisión,5.0,0,0.0,5.0
REP-0334,Cilindro maestro de embrague para camioneta,5.0,4,alta,44000.0,,2026-06-17 22:28:58.281978,transmisión,4.285714285714286,0,0.0,5.0
REP-0335,Cilindro maestro de embrague para camión liviano,5.0,4,alta,63000.0,,2026-06-17 22:28:59.708423,transmisión,5.333333333333333,0,0.0,5.0
REP-0336,Cilindro maestro de embrague para camión pesado,5.0,4,alta,105000.0,,2026-06-17 22:29:01.134670,transmisión,4.0,0,0.0,5.0
REP-0337,Cilindro maestro de embrague para van,15.0,4,alta,47000.0,,2026-06-17 22:29:02.572752,transmisión,4.0,0,0.0,15.0
REP-0338,Disco de embrague para auto liviano,15.0,4,alta,48000.0,,2026-06-17 22:29:03.997669,transmisión,11.2,0,0.0,15.0
REP-0339,Disco de embrague para bus,10.0,4,alta,105000.0,,2026-06-17 22:29:05.375843,transmisión,12.0,0,0.0,10.0
REP-0340,Disco de embrague para camioneta,10.0,4,alta,60000.0,,2026-06-17 22:29:06.749547,transmisión,9.714285714285714,0,0.0,10.0
REP-0341,Disco de embrague para camión liviano,10.0,4,alta,86000.0,,2026-06-17 22:29:08.119733,transmisión,11.2,0,0.0,10.0
REP-0343,Disco de embrague para van,10.0,4,alta,65000.0,,2026-06-17 22:29:09.493113,transmisión,12.8,0,0.0,10.0
REP-0344,Kit de embrague para auto liviano,10.0,4,alta,72000.0,,2026-06-17 22:29:10.927368,transmisión,4.0,0,0.0,10.0
REP-0345,Kit de embrague para bus,10.0,4,alta,160000.0,,2026-06-17 22:29:12.305997,transmisión,6.0,0,0.0,10.0
REP-0347,Kit de embrague para camión liviano,10.0,4,alta,130000.0,,2026-06-17 22:29:13.680285,transmisión,4.0,0,0.0,10.0
REP-0349,Kit de embrague para van,10.0,4,alta,97000.0,,2026-06-17 22:29:15.065974,transmisión,4.0,0,0.0,10.0
REP-0350,Piola de embrague para auto liviano,10.0,3,alta,22000.0,,2026-06-17 22:29:16.449349,transmisión,4.5,0,0.0,10.0
REP-0351,Piola de embrague para bus,10.0,3,alta,48000.0,,2026-06-17 22:29:17.861204,transmisión,4.363636363636363,0,0.0,10.0
REP-0352,Piola de embrague para camioneta,10.0,3,alta,28000.0,,2026-06-17 22:29:19.245152,transmisión,5.142857142857143,0,0.0,10.0
REP-0353,Piola de embrague para camión liviano,10.0,3,alta,40000.0,,2026-06-17 22:29:20.594887,transmisión,4.363636363636363,0,0.0,10.0
REP-0354,Piola de embrague para camión pesado,10.0,3,alta,66000.0,,2026-06-17 22:29:21.941611,transmisión,5.0,0,0.0,10.0
REP-0355,Piola de embrague para van,10.0,3,alta,30000.0,,2026-06-17 22:29:23.292270,transmisión,4.363636363636363,0,0.0,10.0
REP-0356,Piola selectora de cambios para auto liviano,15.0,4,media,35000.0,,2026-06-17 22:29:24.685853,transmisión,5.6,0,0.0,15.0
REP-0357,Piola selectora de cambios para bus,15.0,4,media,77000.0,,2026-06-17 22:29:26.104990,transmisión,4.0,0,0.0,15.0
REP-0358,Piola selectora de cambios para camioneta,15.0,4,media,44000.0,,2026-06-17 22:29:27.573612,transmisión,4.0,0,0.0,15.0
REP-0359,Piola selectora de cambios para camión liviano,15.0,4,media,63000.0,,2026-06-17 22:29:28.970493,transmisión,4.0,0,0.0,15.0
REP-0360,Piola selectora de cambios para van,15.0,4,media,47000.0,,2026-06-17 22:29:30.357703,transmisión,4.0,0,0.0,15.0
REP-0361,Prensa de embrague para auto liviano,10.0,4,alta,60000.0,,2026-06-17 22:29:31.734361,transmisión,4.7272727272727275,0,0.0,10.0
REP-0367,Rodamiento de empuje de embrague para auto liviano,6.0,4,alta,22000.0,,2026-06-17 22:29:33.123849,transmisión,4.0,0,0.0,6.0
REP-0368,Rodamiento de empuje de embrague para bus,5.0,4,alta,48000.0,,2026-06-17 22:29:34.502287,transmisión,4.0,0,0.0,5.0
REP-0369,Rodamiento de empuje de embrague para camioneta,9.0,4,alta,28000.0,,2026-06-17 22:29:35.870509,transmisión,5.6,0,0.0,9.0
REP-0370,Rodamiento de empuje de embrague para camión liviano,8.0,4,alta,40000.0,,2026-06-17 22:29:37.221673,transmisión,4.444444444444445,0,0.0,8.0
REP-0371,Rodamiento de empuje de embrague para camión pesado,9.0,4,alta,66000.0,,2026-06-17 22:29:38.593829,transmisión,4.8,0,0.0,9.0
REP-0372,Rodamiento de empuje de embrague para van,5.0,4,alta,30000.0,,2026-06-17 22:29:39.956053,transmisión,5.090909090909091,0,0.0,5.0
REP-0378,Soporte de caja de cambios para van,15.0,4,media,57000.0,,2026-06-17 22:29:41.327055,transmisión,4.571428571428571,0,0.0,15.0
REP-0379,Alternador para auto liviano,10.0,4,alta,90000.0,,2026-06-17 22:29:42.739831,sistema eléctrico,4.571428571428571,0,0.0,10.0
REP-0380,Alternador para bus,10.0,4,alta,200000.0,,2026-06-17 22:29:44.102230,sistema eléctrico,4.0,0,0.0,10.0
REP-0381,Alternador para camioneta,10.0,4,alta,110000.0,,2026-06-17 22:29:45.790069,sistema eléctrico,4.7272727272727275,0,0.0,10.0
REP-0382,Alternador para camión liviano,10.0,4,alta,160000.0,,2026-06-17 22:29:47.176364,sistema eléctrico,4.0,0,0.0,10.0
REP-0384,Alternador para van,10.0,4,alta,120000.0,,2026-06-17 22:29:48.594890,sistema eléctrico,4.0,0,0.0,10.0
REP-0391,Batería 45 Ah para auto liviano,10.0,2,alta,85000.0,,2026-06-17 22:29:50.032447,sistema eléctrico,5.333333333333333,0,0.0,10.0
REP-0392,Batería 45 Ah para bus,10.0,2,alta,185000.0,,2026-06-17 22:29:51.426907,sistema eléctrico,4.0,0,0.0,10.0
REP-0393,Batería 45 Ah para camioneta,10.0,2,alta,105000.0,,2026-06-17 22:29:52.837790,sistema eléctrico,4.0,0,0.0,10.0
REP-0394,Batería 45 Ah para camión liviano,10.0,2,alta,155000.0,,2026-06-17 22:29:54.254164,sistema eléctrico,4.0,0,0.0,10.0
REP-0395,Batería 45 Ah para camión pesado,10.0,2,alta,255000.0,,2026-06-17 22:29:56.009542,sistema eléctrico,4.0,0,0.0,10.0
REP-0396,Batería 45 Ah para van,10.0,2,alta,115000.0,,2026-06-17 22:29:57.381595,sistema eléctrico,4.571428571428571,0,0.0,10.0
REP-0397,Batería 60 Ah para auto liviano,10.0,2,alta,105000.0,,2026-06-17 22:29:58.766774,sistema eléctrico,4.0,0,0.0,10.0
REP-0398,Batería 60 Ah para bus,15.0,2,alta,230000.0,,2026-06-17 22:30:00.124879,sistema eléctrico,4.0,0,0.0,15.0
REP-0399,Batería 60 Ah para camioneta,15.0,2,alta,130000.0,,2026-06-17 22:30:01.470787,sistema eléctrico,4.0,0,0.0,15.0
REP-0424,Borne de batería negativo para camión liviano,15.0,2,media,9000.0,,2026-06-17 22:30:02.832919,sistema eléctrico,4.363636363636363,0,0.0,15.0
REP-0425,Borne de batería negativo para camión pesado,15.0,2,media,15000.0,,2026-06-17 22:30:04.204931,sistema eléctrico,4.571428571428571,0,0.0,15.0
REP-0426,Borne de batería negativo para van,15.0,2,media,7000.0,,2026-06-17 22:30:05.606069,sistema eléctrico,4.0,0,0.0,15.0
REP-0427,Borne de batería positivo para auto liviano,15.0,2,media,5000.0,,2026-06-17 22:30:06.994566,sistema eléctrico,4.285714285714286,0,0.0,15.0
REP-0428,Borne de batería positivo para bus,15.0,2,media,11000.0,,2026-06-17 22:30:08.342750,sistema eléctrico,4.5,0,0.0,15.0
REP-0429,Borne de batería positivo para camioneta,15.0,2,media,6000.0,,2026-06-17 22:30:09.695962,sistema eléctrico,4.444444444444445,0,0.0,15.0
REP-0430,Borne de batería positivo para camión liviano,15.0,2,media,9000.0,,2026-06-17 22:30:11.067402,sistema eléctrico,5.230769230769231,0,0.0,15.0
REP-0431,Borne de batería positivo para camión pesado,15.0,2,media,15000.0,,2026-06-17 22:30:12.435897,sistema eléctrico,4.7272727272727275,0,0.0,15.0
REP-0432,Borne de batería positivo para van,15.0,2,media,7000.0,,2026-06-17 22:30:13.818142,sistema eléctrico,5.0,0,0.0,15.0
REP-0433,Juego de cables de bujía para auto liviano,15.0,3,media,22000.0,,2026-06-17 22:30:15.188660,sistema eléctrico,4.571428571428571,0,0.0,15.0
REP-0434,Juego de cables de bujía para bus,15.0,3,media,48000.0,,2026-06-17 22:30:16.569078,sistema eléctrico,4.25,0,0.0,15.0
REP-0435,Juego de cables de bujía para camioneta,15.0,3,media,28000.0,,2026-06-17 22:30:17.973818,sistema eléctrico,4.461538461538462,0,0.0,15.0
REP-0436,Juego de cables de bujía para camión liviano,15.0,3,media,40000.0,,2026-06-17 22:30:19.374521,sistema eléctrico,4.0,0,0.0,15.0
REP-0437,Juego de cables de bujía para camión pesado,15.0,3,media,66000.0,,2026-06-17 22:30:20.760676,sistema eléctrico,4.0,0,0.0,15.0
REP-0438,Juego de cables de bujía para van,15.0,3,media,30000.0,,2026-06-17 22:30:22.134600,sistema eléctrico,5.043478260869565,0,0.0,15.0
REP-0445,Polea de alternador para auto liviano,15.0,4,media,24000.0,,2026-06-17 22:30:23.531911,sistema eléctrico,4.296296296296297,0,0.0,15.0
REP-0446,Polea de alternador para bus,15.0,4,media,53000.0,,2026-06-17 22:30:24.930849,sistema eléctrico,5.0,0,0.0,15.0
REP-0447,Polea de alternador para camioneta,15.0,4,media,30000.0,,2026-06-17 22:30:26.316812,sistema eléctrico,4.888888888888889,0,0.0,15.0
REP-0448,Polea de alternador para camión liviano,15.0,4,media,43000.0,,2026-06-17 22:30:27.726230,sistema eléctrico,5.176470588235294,0,0.0,15.0
REP-0449,Polea de alternador para camión pesado,15.0,4,media,72000.0,,2026-06-17 22:30:29.156594,sistema eléctrico,4.571428571428571,0,0.0,15.0
REP-0450,Polea de alternador para van,15.0,4,media,32000.0,,2026-06-17 22:30:30.531761,sistema eléctrico,5.4,0,0.0,15.0
REP-0457,Relay principal para auto liviano,75.0,2,media,7000.0,,2026-06-17 22:30:31.924926,sistema eléctrico,6.666666666666667,0,0.0,75.0
REP-0459,Amortiguador delantero derecho para auto liviano,8.0,2,alta,24000.0,,2026-06-17 22:30:33.322160,suspensión,5.0,1,5.0,3.0
REP-0460,Amortiguador delantero derecho para bus,8.0,2,alta,53000.0,,2026-06-17 22:30:34.733813,suspensión,4.0,1,4.0,4.0
REP-0461,Amortiguador delantero derecho para camioneta,8.0,2,alta,30000.0,,2026-06-17 22:30:36.160919,suspensión,5.0,1,5.0,3.0
REP-0462,Amortiguador delantero derecho para camión liviano,8.0,2,alta,43000.0,,2026-06-17 22:30:37.592034,suspensión,4.0,1,4.0,4.0
REP-0463,Amortiguador delantero derecho para camión pesado,8.0,2,alta,72000.0,,2026-06-17 22:30:39.004839,suspensión,4.0,1,4.0,4.0
REP-0464,Amortiguador delantero derecho para van,8.0,2,alta,32000.0,,2026-06-17 22:30:40.442775,suspensión,4.666666666666667,1,4.666666666666667,3.3333333333333335
REP-0465,Amortiguador delantero izquierdo para auto liviano,8.0,2,alta,24000.0,,2026-06-17 22:30:41.851263,suspensión,5.5,1,5.5,2.5
REP-0466,Amortiguador delantero izquierdo para bus,8.0,2,alta,53000.0,,2026-06-17 22:30:43.269107,suspensión,5.333333333333333,1,5.333333333333333,2.6666666666666665
REP-0467,Amortiguador delantero izquierdo para camioneta,8.0,2,alta,30000.0,,2026-06-17 22:30:44.771654,suspensión,5.0,1,5.0,3.0
REP-0468,Amortiguador delantero izquierdo para camión liviano,8.0,2,alta,43000.0,,2026-06-17 22:30:46.147552,suspensión,4.571428571428571,1,4.571428571428571,3.4285714285714284
REP-0469,Amortiguador delantero izquierdo para camión pesado,8.0,2,alta,72000.0,,2026-06-17 22:30:47.569022,suspensión,0.0,1,0.0,8.0
REP-0470,Amortiguador delantero izquierdo para van,8.0,2,alta,32000.0,,2026-06-17 22:30:48.975100,suspensión,4.0,1,4.0,4.0
REP-0471,Amortiguador trasero derecho para auto liviano,8.0,2,alta,20000.0,,2026-06-17 22:30:50.363126,suspensión,4.363636363636363,1,4.363636363636363,3.6363636363636362
REP-0497,Bandeja de suspensión trasera derecha para camioneta,15.0,4,media,88000.0,,2026-06-17 22:30:51.766402,suspensión,0.0,1,0.0,15.0
REP-0498,Bandeja de suspensión trasera derecha para camión liviano,15.0,4,media,125000.0,,2026-06-17 22:30:53.163409,suspensión,0.0,1,0.0,15.0
REP-0499,Bandeja de suspensión trasera derecha para camión pesado,15.0,4,media,210000.0,,2026-06-17 22:30:54.562195,suspensión,0.0,1,0.0,15.0
REP-0500,Bandeja de suspensión trasera derecha para van,15.0,4,media,94000.0,,2026-06-17 22:30:55.973605,suspensión,0.0,1,0.0,15.0
REP-0501,Bandeja de suspensión trasera izquierda para auto liviano,15.0,4,media,70000.0,,2026-06-17 22:30:57.330581,suspensión,0.0,1,0.0,15.0
REP-0502,Bandeja de suspensión trasera izquierda para bus,15.0,4,media,155000.0,,2026-06-17 22:30:58.700597,suspensión,0.0,1,0.0,15.0
REP-0503,Bandeja de suspensión trasera izquierda para camioneta,15.0,4,media,88000.0,,2026-06-17 22:31:00.089762,suspensión,0.0,1,0.0,15.0
REP-0504,Bandeja de suspensión trasera izquierda para camión liviano,15.0,4,media,125000.0,,2026-06-17 22:31:01.459847,suspensión,0.0,1,0.0,15.0
REP-0505,Bandeja de suspensión trasera izquierda para camión pesado,15.0,4,media,210000.0,,2026-06-17 22:31:02.847065,suspensión,0.0,1,0.0,15.0
REP-0506,Bandeja de suspensión trasera izquierda para van,15.0,4,media,94000.0,,2026-06-17 22:31:04.234731,suspensión,0.0,1,0.0,15.0
REP-0507,Bieleta de barra estabilizadora delantera para auto liviano,15.0,2,media,12000.0,,2026-06-17 22:31:05.603885,suspensión,4.2105263157894735,1,4.2105263157894735,10.789473684210526
REP-0508,Bieleta de barra estabilizadora delantera para bus,15.0,2,media,26000.0,,2026-06-17 22:31:07.002728,suspensión,5.0,1,5.0,10.0
REP-0509,Bieleta de barra estabilizadora delantera para camioneta,15.0,2,media,15000.0,,2026-06-17 22:31:08.417159,suspensión,4.7272727272727275,1,4.7272727272727275,10.272727272727273
REP-0510,Bieleta de barra estabilizadora delantera para camión liviano,15.0,2,media,22000.0,,2026-06-17 22:31:09.800187,suspensión,4.0,1,4.0,11.0
REP-0511,Bieleta de barra estabilizadora delantera para camión pesado,15.0,2,media,36000.0,,2026-06-17 22:31:11.160722,suspensión,0.0,1,0.0,15.0
REP-0512,Bieleta de barra estabilizadora delantera para van,15.0,2,media,16000.0,,2026-06-17 22:31:12.554567,suspensión,5.090909090909091,1,5.090909090909091,9.909090909090908
REP-0513,Bieleta de barra estabilizadora trasera para auto liviano,15.0,2,media,12000.0,,2026-06-17 22:31:13.982133,suspensión,4.8,1,4.8,10.2
REP-0514,Bieleta de barra estabilizadora trasera para bus,15.0,2,media,26000.0,,2026-06-17 22:31:15.421168,suspensión,4.0,1,4.0,11.0
REP-0546,Rótula superior delantera para camión liviano,8.0,3,alta,40000.0,,2026-06-17 22:31:16.802740,suspensión,0.0,1,0.0,8.0
REP-0547,Rótula superior delantera para camión pesado,8.0,3,alta,66000.0,,2026-06-17 22:31:18.167176,suspensión,0.0,1,0.0,8.0
REP-0548,Rótula superior delantera para van,8.0,3,alta,30000.0,,2026-06-17 22:31:19.573591,suspensión,0.0,1,0.0,8.0
REP-0572,Cremallera de dirección hidráulica para van,15.0,5,alta,245000.0,,2026-06-17 22:31:21.008186,dirección,4.0,0,0.0,15.0
REP-0574,Cruceta de columna de dirección para camioneta,15.0,4,alta,38000.0,,2026-06-17 22:31:22.411616,dirección,4.571428571428571,0,0.0,15.0
REP-0575,Depósito de líquido de dirección para auto liviano,15.0,4,media,22000.0,,2026-06-17 22:31:24.172376,dirección,13.5,0,0.0,15.0
REP-0576,Depósito de líquido de dirección para bus,15.0,4,media,48000.0,,2026-06-17 22:31:25.590391,dirección,12.8,0,0.0,15.0
REP-0577,Depósito de líquido de dirección para camioneta,15.0,4,media,28000.0,,2026-06-17 22:31:27.019475,dirección,13.6,0,0.0,15.0
REP-0578,Depósito de líquido de dirección para camión liviano,15.0,4,media,40000.0,,2026-06-17 22:31:28.439654,dirección,12.571428571428571,0,0.0,15.0
REP-0580,Depósito de líquido de dirección para van,15.0,4,media,30000.0,,2026-06-17 22:31:29.825581,dirección,17.0,0,0.0,15.0
REP-0587,Terminal de dirección exterior derecho para auto liviano,60.0,2,alta,12000.0,,2026-06-17 22:31:31.232439,dirección,5.0,0,0.0,60.0
REP-0588,Terminal de dirección exterior derecho para bus,60.0,2,alta,26000.0,,2026-06-17 22:31:32.601845,dirección,4.235294117647059,0,0.0,60.0
REP-0591,Terminal de dirección exterior derecho para camión pesado,15.0,2,alta,36000.0,,2026-06-17 22:31:33.973338,dirección,4.8,0,0.0,15.0
REP-0593,Terminal de dirección exterior izquierdo para auto liviano,22.0,2,alta,12000.0,,2026-06-17 22:31:35.358762,dirección,4.3478260869565215,0,0.0,22.0
REP-0594,Terminal de dirección exterior izquierdo para bus,22.0,2,alta,26000.0,,2026-06-17 22:31:36.796622,dirección,4.0,0,0.0,22.0
REP-0596,Terminal de dirección exterior izquierdo para camión liviano,22.0,2,alta,22000.0,,2026-06-17 22:31:38.760402,dirección,4.296296296296297,0,0.0,22.0
REP-0597,Terminal de dirección exterior izquierdo para camión pesado,22.0,2,alta,36000.0,,2026-06-17 22:31:40.655954,dirección,4.0,0,0.0,22.0
REP-0598,Terminal de dirección exterior izquierdo para van,15.0,2,alta,16000.0,,2026-06-17 22:31:42.415385,dirección,4.666666666666667,0,0.0,15.0
REP-0617,Bomba de combustible eléctrica para auto liviano,15.0,3,alta,45000.0,,2026-06-17 22:31:43.919183,sistema de combustible,4.0,1,4.0,11.0
REP-0618,Bomba de combustible eléctrica para bus,15.0,3,alta,99000.0,,2026-06-17 22:31:45.303120,sistema de combustible,4.0,1,4.0,11.0
REP-0619,Bomba de combustible eléctrica para camioneta,15.0,3,alta,56000.0,,2026-06-17 22:31:46.685693,sistema de combustible,5.0,1,5.0,10.0
REP-0620,Bomba de combustible eléctrica para camión liviano,15.0,3,alta,81000.0,,2026-06-17 22:31:48.062402,sistema de combustible,4.0,1,4.0,11.0
